Entity,Code,Date,,Days since confirmed cases first reached 30 per day
Lower middle income,,"Feb 28, 2020",0.4285714286,
Lower middle income,,"Feb 29, 2020",0.4285714286,
Lower middle income,,"Mar 1, 2020",0.7142857143,
Lower middle income,,"Mar 2, 2020",1.1428571429,
Lower middle income,,"Mar 3, 2020",1.8571428571,
Lower middle income,,"Mar 4, 2020",2.2857142857,
Lower middle income,,"Mar 5, 2020",5.4285714286,
Lower middle income,,"Mar 6, 2020",7,
Lower middle income,,"Mar 7, 2020",11.2857142857,
Lower middle income,,"Mar 8, 2020",12.8571428571,
Lower middle income,,"Mar 9, 2020",20,
Lower middle income,,"Mar 10, 2020",27,
Lower middle income,,"Mar 11, 2020",32.4285714286,0
Lower middle income,,"Mar 12, 2020",39.8571428571,1
Lower middle income,,"Mar 13, 2020",45.1428571429,2
Lower middle income,,"Mar 14, 2020",56.1428571429,3
Lower middle income,,"Mar 15, 2020",72.7142857143,4
Lower middle income,,"Mar 16, 2020",81.2857142857,5
Lower middle income,,"Mar 17, 2020",112.4285714286,6
Lower middle income,,"Mar 18, 2020",133.1428571429,7
Lower middle income,,"Mar 19, 2020",161,8
Lower middle income,,"Mar 20, 2020",208.2857142857,9
Lower middle income,,"Mar 21, 2020",240.7142857143,10
Lower middle income,,"Mar 22, 2020",318.7142857143,11
Lower middle income,,"Mar 23, 2020",375.8571428571,12
Lower middle income,,"Mar 24, 2020",407.2857142857,13
Lower middle income,,"Mar 25, 2020",477.8571428571,14
Lower middle income,,"Mar 26, 2020",540.1428571429,15
Lower middle income,,"Mar 27, 2020",593.1428571429,16
Lower middle income,,"Mar 28, 2020",658.8571428571,17
Lower middle income,,"Mar 29, 2020",726.8571428571,18
Lower middle income,,"Mar 30, 2020",822.1428571429,19
Lower middle income,,"Mar 31, 2020",962.8571428571,20
Lower middle income,,"Apr 1, 2020",1027.2857142857,21
Lower middle income,,"Apr 2, 2020",1200.1428571429,22
Lower middle income,,"Apr 3, 2020",1271.8571428571,23
Lower middle income,,"Apr 4, 2020",1426.2857142857,24
Lower middle income,,"Apr 5, 2020",1512.7142857143,25
Lower middle income,,"Apr 6, 2020",1747.5714285714,26
Lower middle income,,"Apr 7, 2020",1856.7142857143,27
Lower middle income,,"Apr 8, 2020",2017.8571428571,28
Lower middle income,,"Apr 9, 2020",2059,29
Lower middle income,,"Apr 10, 2020",2233.8571428571,30
Lower middle income,,"Apr 11, 2020",2317.4285714286,31
Lower middle income,,"Apr 12, 2020",2495.5714285714,32
Lower middle income,,"Apr 13, 2020",2512.8571428571,33
Lower middle income,,"Apr 14, 2020",2675.1428571429,34
Lower middle income,,"Apr 15, 2020",2845.2857142857,35
Lower middle income,,"Apr 16, 2020",3087.7142857143,36
Lower middle income,,"Apr 17, 2020",3271.7142857143,37
Lower middle income,,"Apr 18, 2020",3521.4285714286,38
Lower middle income,,"Apr 19, 2020",3659,39
Lower middle income,,"Apr 20, 2020",3827.8571428571,40
Lower middle income,,"Apr 21, 2020",3947.8571428571,41
Lower middle income,,"Apr 22, 2020",4067.7142857143,42
Lower middle income,,"Apr 23, 2020",4029.7142857143,43
Lower middle income,,"Apr 24, 2020",4316.4285714286,44
Luxembourg,LUX,"Jan 2, 2020",0,
Luxembourg,LUX,"Jan 3, 2020",0,
Luxembourg,LUX,"Jan 4, 2020",0,
Luxembourg,LUX,"Jan 5, 2020",0,
Luxembourg,LUX,"Jan 6, 2020",0,
Luxembourg,LUX,"Jan 7, 2020",0,
Luxembourg,LUX,"Jan 8, 2020",0,
Luxembourg,LUX,"Jan 9, 2020",0,
Luxembourg,LUX,"Jan 10, 2020",0,
Luxembourg,LUX,"Jan 11, 2020",0,
Luxembourg,LUX,"Jan 12, 2020",0,
Luxembourg,LUX,"Jan 13, 2020",0,
Luxembourg,LUX,"Jan 14, 2020",0,
Luxembourg,LUX,"Jan 15, 2020",0,
Luxembourg,LUX,"Jan 16, 2020",0,
Luxembourg,LUX,"Jan 17, 2020",0,
Luxembourg,LUX,"Jan 18, 2020",0,
Luxembourg,LUX,"Jan 19, 2020",0,
Luxembourg,LUX,"Jan 20, 2020",0,
Luxembourg,LUX,"Jan 21, 2020",0,
Luxembourg,LUX,"Jan 22, 2020",0,
Luxembourg,LUX,"Jan 23, 2020",0,
Luxembourg,LUX,"Jan 24, 2020",0,
Luxembourg,LUX,"Jan 25, 2020",0,
Luxembourg,LUX,"Jan 26, 2020",0,
Luxembourg,LUX,"Jan 27, 2020",0,
Luxembourg,LUX,"Jan 28, 2020",0,
Luxembourg,LUX,"Jan 29, 2020",0,
Luxembourg,LUX,"Jan 30, 2020",0,
Luxembourg,LUX,"Jan 31, 2020",0,
Luxembourg,LUX,"Feb 1, 2020",0,
Luxembourg,LUX,"Feb 2, 2020",0,
Luxembourg,LUX,"Feb 3, 2020",0,
Luxembourg,LUX,"Feb 4, 2020",0,
Luxembourg,LUX,"Feb 5, 2020",0,
Luxembourg,LUX,"Feb 6, 2020",0,
Luxembourg,LUX,"Feb 7, 2020",0,
Luxembourg,LUX,"Feb 8, 2020",0,
Luxembourg,LUX,"Feb 9, 2020",0,
Luxembourg,LUX,"Feb 10, 2020",0,
Luxembourg,LUX,"Feb 11, 2020",0,
Luxembourg,LUX,"Feb 12, 2020",0,
Luxembourg,LUX,"Feb 13, 2020",0,
Luxembourg,LUX,"Feb 14, 2020",0,
Luxembourg,LUX,"Feb 15, 2020",0,
Luxembourg,LUX,"Feb 16, 2020",0,
Luxembourg,LUX,"Feb 17, 2020",0,
Luxembourg,LUX,"Feb 18, 2020",0,
Luxembourg,LUX,"Feb 19, 2020",0,
Luxembourg,LUX,"Feb 20, 2020",0,
Luxembourg,LUX,"Feb 21, 2020",0,
Luxembourg,LUX,"Feb 22, 2020",0,
Luxembourg,LUX,"Feb 23, 2020",0,
Luxembourg,LUX,"Feb 24, 2020",0,
Luxembourg,LUX,"Feb 25, 2020",0,
Luxembourg,LUX,"Feb 26, 2020",0,
Luxembourg,LUX,"Feb 27, 2020",0,
Luxembourg,LUX,"Feb 28, 2020",0,
Luxembourg,LUX,"Feb 29, 2020",0,
Luxembourg,LUX,"Mar 1, 2020",0.1428571429,
Luxembourg,LUX,"Mar 2, 2020",0.1428571429,
Luxembourg,LUX,"Mar 3, 2020",0.1666666667,
Luxembourg,LUX,"Mar 4, 2020",0.2,
Luxembourg,LUX,"Mar 5, 2020",0.25,
Luxembourg,LUX,"Mar 6, 2020",0.3333333333,
Luxembourg,LUX,"Mar 7, 2020",1,
Luxembourg,LUX,"Mar 11, 2020",2,
Luxembourg,LUX,"Mar 12, 2020",1.5,
Luxembourg,LUX,"Mar 13, 2020",5,
Luxembourg,LUX,"Mar 14, 2020",7,
Luxembourg,LUX,"Mar 15, 2020",7,
Luxembourg,LUX,"Mar 16, 2020",14.4,
Luxembourg,LUX,"Mar 17, 2020",12.6666666667,
Luxembourg,LUX,"Mar 18, 2020",22.1666666667,
Luxembourg,LUX,"Mar 19, 2020",33.8333333333,0
Luxembourg,LUX,"Mar 20, 2020",53.1666666667,1
Luxembourg,LUX,"Mar 21, 2020",74.3333333333,2
Luxembourg,LUX,"Mar 22, 2020",90.2857142857,3
Luxembourg,LUX,"Mar 23, 2020",103,4
Luxembourg,LUX,"Mar 24, 2020",113.4285714286,5
Luxembourg,LUX,"Mar 25, 2020",137,6
Luxembourg,LUX,"Mar 26, 2020",160.4285714286,7
Luxembourg,LUX,"Mar 27, 2020",158.2857142857,8
Luxembourg,LUX,"Mar 28, 2020",160.1428571429,9
Luxembourg,LUX,"Mar 29, 2020",165.8571428571,10
Luxembourg,LUX,"Mar 30, 2020",164.5714285714,11
Luxembourg,LUX,"Mar 31, 2020",159,12
Luxembourg,LUX,"Apr 1, 2020",154.1428571429,13
Luxembourg,LUX,"Apr 2, 2020",140.8571428571,14
Luxembourg,LUX,"Apr 3, 2020",147.7142857143,15
Luxembourg,LUX,"Apr 4, 2020",143.8571428571,16
Luxembourg,LUX,"Apr 5, 2020",128.2857142857,17
Luxembourg,LUX,"Apr 6, 2020",122,18
Luxembourg,LUX,"Apr 7, 2020",122.1428571429,19
Luxembourg,LUX,"Apr 8, 2020",113.1428571429,20
Luxembourg,LUX,"Apr 9, 2020",102.1428571429,21
Luxembourg,LUX,"Apr 10, 2020",89.7142857143,22
Luxembourg,LUX,"Apr 11, 2020",87.2857142857,23
Luxembourg,LUX,"Apr 12, 2020",77.2857142857,24
Luxembourg,LUX,"Apr 13, 2020",68.1428571429,25
Luxembourg,LUX,"Apr 14, 2020",64.1428571429,26
Luxembourg,LUX,"Apr 15, 2020",48.1428571429,27
Luxembourg,LUX,"Apr 16, 2020",48.4285714286,28
Luxembourg,LUX,"Apr 17, 2020",47,29
Luxembourg,LUX,"Apr 18, 2020",36.7142857143,30
Luxembourg,LUX,"Apr 19, 2020",38.1428571429,31
Luxembourg,LUX,"Apr 20, 2020",38.4285714286,32
Luxembourg,LUX,"Apr 21, 2020",38,33
Luxembourg,LUX,"Apr 22, 2020",44.4285714286,34
Luxembourg,LUX,"Apr 23, 2020",40.1428571429,35
Luxembourg,LUX,"Apr 24, 2020",31.5714285714,36
Macedonia,MKD,"Jan 2, 2020",0,
Macedonia,MKD,"Jan 3, 2020",0,
Macedonia,MKD,"Jan 4, 2020",0,
Macedonia,MKD,"Jan 5, 2020",0,
Macedonia,MKD,"Jan 6, 2020",0,
Macedonia,MKD,"Jan 7, 2020",0,
Macedonia,MKD,"Jan 8, 2020",0,
Macedonia,MKD,"Jan 9, 2020",0,
Macedonia,MKD,"Jan 10, 2020",0,
Macedonia,MKD,"Jan 11, 2020",0,
Macedonia,MKD,"Jan 12, 2020",0,
Macedonia,MKD,"Jan 13, 2020",0,
Macedonia,MKD,"Jan 14, 2020",0,
Macedonia,MKD,"Jan 15, 2020",0,
Macedonia,MKD,"Jan 16, 2020",0,
Macedonia,MKD,"Jan 17, 2020",0,
Macedonia,MKD,"Jan 18, 2020",0,
Macedonia,MKD,"Jan 19, 2020",0,
Macedonia,MKD,"Jan 20, 2020",0,
Macedonia,MKD,"Jan 21, 2020",0,
Macedonia,MKD,"Jan 22, 2020",0,
Macedonia,MKD,"Jan 23, 2020",0,
Macedonia,MKD,"Jan 24, 2020",0,
Macedonia,MKD,"Jan 25, 2020",0,
Macedonia,MKD,"Jan 26, 2020",0,
Macedonia,MKD,"Jan 27, 2020",0,
Macedonia,MKD,"Jan 28, 2020",0,
Macedonia,MKD,"Jan 29, 2020",0,
Macedonia,MKD,"Jan 30, 2020",0,
Macedonia,MKD,"Jan 31, 2020",0,
Macedonia,MKD,"Feb 1, 2020",0,
Macedonia,MKD,"Feb 2, 2020",0,
Macedonia,MKD,"Feb 3, 2020",0,
Macedonia,MKD,"Feb 4, 2020",0,
Macedonia,MKD,"Feb 5, 2020",0,
Macedonia,MKD,"Feb 6, 2020",0,
Macedonia,MKD,"Feb 7, 2020",0,
Macedonia,MKD,"Feb 8, 2020",0,
Macedonia,MKD,"Feb 9, 2020",0,
Macedonia,MKD,"Feb 10, 2020",0,
Macedonia,MKD,"Feb 11, 2020",0,
Macedonia,MKD,"Feb 12, 2020",0,
Macedonia,MKD,"Feb 13, 2020",0,
Macedonia,MKD,"Feb 14, 2020",0,
Macedonia,MKD,"Feb 15, 2020",0,
Macedonia,MKD,"Feb 16, 2020",0,
Macedonia,MKD,"Feb 17, 2020",0,
Macedonia,MKD,"Feb 18, 2020",0,
Macedonia,MKD,"Feb 19, 2020",0,
Macedonia,MKD,"Feb 20, 2020",0,
Macedonia,MKD,"Feb 21, 2020",0,
Macedonia,MKD,"Feb 22, 2020",0,
Macedonia,MKD,"Feb 23, 2020",0,
Macedonia,MKD,"Feb 24, 2020",0,
Macedonia,MKD,"Feb 25, 2020",0,
Macedonia,MKD,"Feb 26, 2020",0,
Macedonia,MKD,"Feb 27, 2020",0.1428571429,
Macedonia,MKD,"Feb 28, 2020",0.1428571429,
Macedonia,MKD,"Feb 29, 2020",0.1428571429,
Macedonia,MKD,"Mar 1, 2020",0.1428571429,
Macedonia,MKD,"Mar 2, 2020",0.1428571429,
Macedonia,MKD,"Mar 3, 2020",0.1666666667,
Macedonia,MKD,"Mar 4, 2020",0.2,
Macedonia,MKD,"Mar 5, 2020",0,
Macedonia,MKD,"Mar 6, 2020",0,
Macedonia,MKD,"Mar 7, 2020",0.6666666667,
Macedonia,MKD,"Mar 13, 2020",2.6666666667,
Macedonia,MKD,"Mar 14, 2020",3.3333333333,
Macedonia,MKD,"Mar 15, 2020",3.3333333333,
Macedonia,MKD,"Mar 16, 2020",2.5,
Macedonia,MKD,"Mar 17, 2020",3.2,
Macedonia,MKD,"Mar 18, 2020",4.8,
Macedonia,MKD,"Mar 19, 2020",5.8333333333,
Macedonia,MKD,"Mar 20, 2020",6.5,
Macedonia,MKD,"Mar 21, 2020",9.5,
Macedonia,MKD,"Mar 22, 2020",10.2857142857,
Macedonia,MKD,"Mar 23, 2020",14.4285714286,
Macedonia,MKD,"Mar 24, 2020",16.7142857143,
Macedonia,MKD,"Mar 25, 2020",16.7142857143,
Macedonia,MKD,"Mar 26, 2020",19.2857142857,
Macedonia,MKD,"Mar 27, 2020",21.8571428571,
Macedonia,MKD,"Mar 28, 2020",21.2857142857,
Macedonia,MKD,"Mar 29, 2020",22.2857142857,
Macedonia,MKD,"Mar 30, 2020",20.7142857143,
Macedonia,MKD,"Mar 31, 2020",21.2857142857,
Macedonia,MKD,"Apr 1, 2020",25.8571428571,
Macedonia,MKD,"Apr 2, 2020",25.2857142857,
Macedonia,MKD,"Apr 3, 2020",21.8571428571,
Macedonia,MKD,"Apr 4, 2020",30.1428571429,0
Macedonia,MKD,"Apr 5, 2020",34.5714285714,1
Macedonia,MKD,"Apr 6, 2020",32,2
Macedonia,MKD,"Apr 7, 2020",40.7142857143,3
Macedonia,MKD,"Apr 8, 2020",38.5714285714,4
Macedonia,MKD,"Apr 9, 2020",37.5714285714,5
Macedonia,MKD,"Apr 10, 2020",44.1428571429,6
Macedonia,MKD,"Apr 11, 2020",40.1428571429,7
Macedonia,MKD,"Apr 12, 2020",39.5714285714,8
Macedonia,MKD,"Apr 13, 2020",49.2857142857,9
Macedonia,MKD,"Apr 14, 2020",40.5714285714,10
Macedonia,MKD,"Apr 15, 2020",44.1428571429,11
Macedonia,MKD,"Apr 16, 2020",51,12
Macedonia,MKD,"Apr 17, 2020",59.7142857143,13
Macedonia,MKD,"Apr 18, 2020",58,14
Macedonia,MKD,"Apr 19, 2020",58.5714285714,15
Macedonia,MKD,"Apr 20, 2020",54.1428571429,16
Macedonia,MKD,"Apr 21, 2020",53,17
Macedonia,MKD,"Apr 22, 2020",46.1428571429,18
Macedonia,MKD,"Apr 23, 2020",40.7142857143,19
Macedonia,MKD,"Apr 24, 2020",31.2857142857,20
Madagascar,MDG,"Mar 23, 2020",1,
Madagascar,MDG,"Mar 24, 2020",4.25,
Madagascar,MDG,"Mar 25, 2020",3.8,
Madagascar,MDG,"Mar 26, 2020",3.1666666667,
Madagascar,MDG,"Mar 27, 2020",3.2857142857,
Madagascar,MDG,"Mar 28, 2020",3,
Madagascar,MDG,"Mar 29, 2020",3.5714285714,
Madagascar,MDG,"Mar 30, 2020",4.8571428571,
Madagascar,MDG,"Mar 31, 2020",3.8571428571,
Madagascar,MDG,"Apr 1, 2020",3.8571428571,
Madagascar,MDG,"Apr 2, 2020",5,
Madagascar,MDG,"Apr 3, 2020",5.1428571429,
Madagascar,MDG,"Apr 4, 2020",5.8571428571,
Madagascar,MDG,"Apr 5, 2020",6.1428571429,
Madagascar,MDG,"Apr 6, 2020",5,
Madagascar,MDG,"Apr 7, 2020",4.7142857143,
Madagascar,MDG,"Apr 8, 2020",5.5714285714,
Madagascar,MDG,"Apr 9, 2020",5.5714285714,
Madagascar,MDG,"Apr 10, 2020",4.8571428571,
Madagascar,MDG,"Apr 11, 2020",5.2857142857,
Madagascar,MDG,"Apr 12, 2020",4.4285714286,
Madagascar,MDG,"Apr 13, 2020",4.8571428571,
Madagascar,MDG,"Apr 14, 2020",4.1428571429,
Madagascar,MDG,"Apr 15, 2020",3.2857142857,
Madagascar,MDG,"Apr 16, 2020",2.4285714286,
Madagascar,MDG,"Apr 17, 2020",2.5714285714,
Madagascar,MDG,"Apr 18, 2020",2.1428571429,
Madagascar,MDG,"Apr 19, 2020",2.1428571429,
Madagascar,MDG,"Apr 20, 2020",2.1428571429,
Madagascar,MDG,"Apr 21, 2020",2.1428571429,
Madagascar,MDG,"Apr 22, 2020",1.8571428571,
Madagascar,MDG,"Apr 23, 2020",1.5714285714,
Madagascar,MDG,"Apr 24, 2020",1.4285714286,
Malawi,MWI,"Apr 5, 2020",1.3333333333,
Malawi,MWI,"Apr 6, 2020",1,
Malawi,MWI,"Apr 7, 2020",1,
Malawi,MWI,"Apr 8, 2020",1.3333333333,
Malawi,MWI,"Apr 9, 2020",1.1428571429,
Malawi,MWI,"Apr 10, 2020",0.7142857143,
Malawi,MWI,"Apr 11, 2020",0.8571428571,
Malawi,MWI,"Apr 12, 2020",1.1428571429,
Malawi,MWI,"Apr 13, 2020",1.2857142857,
Malawi,MWI,"Apr 14, 2020",1.5714285714,
Malawi,MWI,"Apr 15, 2020",1.1428571429,
Malawi,MWI,"Apr 16, 2020",1.1428571429,
Malawi,MWI,"Apr 17, 2020",1.1428571429,
Malawi,MWI,"Apr 18, 2020",1.1428571429,
Malawi,MWI,"Apr 19, 2020",0.7142857143,
Malawi,MWI,"Apr 20, 2020",0.5714285714,
Malawi,MWI,"Apr 21, 2020",0.1428571429,
Malawi,MWI,"Apr 22, 2020",0.2857142857,
Malawi,MWI,"Apr 23, 2020",1,
Malawi,MWI,"Apr 24, 2020",2.4285714286,
Malaysia,MYS,"Jan 2, 2020",0,
Malaysia,MYS,"Jan 3, 2020",0,
Malaysia,MYS,"Jan 4, 2020",0,
Malaysia,MYS,"Jan 5, 2020",0,
Malaysia,MYS,"Jan 6, 2020",0,
Malaysia,MYS,"Jan 7, 2020",0,
Malaysia,MYS,"Jan 8, 2020",0,
Malaysia,MYS,"Jan 9, 2020",0,
Malaysia,MYS,"Jan 10, 2020",0,
Malaysia,MYS,"Jan 11, 2020",0,
Malaysia,MYS,"Jan 12, 2020",0,
Malaysia,MYS,"Jan 13, 2020",0,
Malaysia,MYS,"Jan 14, 2020",0,
Malaysia,MYS,"Jan 15, 2020",0,
Malaysia,MYS,"Jan 16, 2020",0,
Malaysia,MYS,"Jan 17, 2020",0,
Malaysia,MYS,"Jan 18, 2020",0,
Malaysia,MYS,"Jan 19, 2020",0,
Malaysia,MYS,"Jan 20, 2020",0,
Malaysia,MYS,"Jan 21, 2020",0,
Malaysia,MYS,"Jan 22, 2020",0,
Malaysia,MYS,"Jan 23, 2020",0,
Malaysia,MYS,"Jan 24, 2020",0,
Malaysia,MYS,"Jan 25, 2020",0.4285714286,
Malaysia,MYS,"Jan 26, 2020",0.5714285714,
Malaysia,MYS,"Jan 27, 2020",0.5714285714,
Malaysia,MYS,"Jan 28, 2020",0.5714285714,
Malaysia,MYS,"Jan 29, 2020",1,
Malaysia,MYS,"Jan 30, 2020",1,
Malaysia,MYS,"Jan 31, 2020",1.1428571429,
Malaysia,MYS,"Feb 1, 2020",0.7142857143,
Malaysia,MYS,"Feb 2, 2020",0.5714285714,
Malaysia,MYS,"Feb 3, 2020",0.5714285714,
Malaysia,MYS,"Feb 4, 2020",0.5714285714,
Malaysia,MYS,"Feb 5, 2020",0.4285714286,
Malaysia,MYS,"Feb 6, 2020",0.7142857143,
Malaysia,MYS,"Feb 7, 2020",0.8571428571,
Malaysia,MYS,"Feb 8, 2020",1,
Malaysia,MYS,"Feb 9, 2020",1.1428571429,
Malaysia,MYS,"Feb 10, 2020",1.4285714286,
Malaysia,MYS,"Feb 11, 2020",1.4285714286,
Malaysia,MYS,"Feb 12, 2020",1.1428571429,
Malaysia,MYS,"Feb 13, 2020",0.8571428571,
Malaysia,MYS,"Feb 14, 2020",0.7142857143,
Malaysia,MYS,"Feb 15, 2020",0.8571428571,
Malaysia,MYS,"Feb 16, 2020",0.8571428571,
Malaysia,MYS,"Feb 17, 2020",0.5714285714,
Malaysia,MYS,"Feb 18, 2020",0.5714285714,
Malaysia,MYS,"Feb 19, 2020",0.5714285714,
Malaysia,MYS,"Feb 20, 2020",0.5714285714,
Malaysia,MYS,"Feb 21, 2020",0.4285714286,
Malaysia,MYS,"Feb 22, 2020",0.1428571429,
Malaysia,MYS,"Feb 23, 2020",0,
Malaysia,MYS,"Feb 24, 2020",0,
Malaysia,MYS,"Feb 25, 2020",0,
Malaysia,MYS,"Feb 26, 2020",0,
Malaysia,MYS,"Feb 27, 2020",0,
Malaysia,MYS,"Feb 28, 2020",0.1428571429,
Malaysia,MYS,"Feb 29, 2020",0.4285714286,
Malaysia,MYS,"Mar 1, 2020",0.4285714286,
Malaysia,MYS,"Mar 2, 2020",1,
Malaysia,MYS,"Mar 3, 2020",1.1666666667,
Malaysia,MYS,"Mar 4, 2020",2.3333333333,
Malaysia,MYS,"Mar 5, 2020",4.6666666667,
Malaysia,MYS,"Mar 6, 2020",4.5,
Malaysia,MYS,"Mar 7, 2020",9.6666666667,
Malaysia,MYS,"Mar 8, 2020",11.3333333333,
Malaysia,MYS,"Mar 9, 2020",11.6666666667,
Malaysia,MYS,"Mar 10, 2020",12.5714285714,
Malaysia,MYS,"Mar 11, 2020",13.2857142857,
Malaysia,MYS,"Mar 12, 2020",14.1428571429,
Malaysia,MYS,"Mar 13, 2020",15.4285714286,
Malaysia,MYS,"Mar 14, 2020",16.2857142857,
Malaysia,MYS,"Mar 15, 2020",20.7142857143,
Malaysia,MYS,"Mar 16, 2020",47,0
Malaysia,MYS,"Mar 17, 2020",62.2857142857,1
Malaysia,MYS,"Mar 18, 2020",77.7142857143,2
Malaysia,MYS,"Mar 19, 2020",91.5714285714,3
Malaysia,MYS,"Mar 20, 2020",106,4
Malaysia,MYS,"Mar 21, 2020",119,5
Malaysia,MYS,"Mar 22, 2020",135,6
Malaysia,MYS,"Mar 23, 2020",125.4285714286,7
Malaysia,MYS,"Mar 24, 2020",137.8571428571,8
Malaysia,MYS,"Mar 25, 2020",135.8571428571,9
Malaysia,MYS,"Mar 26, 2020",143.7142857143,10
Malaysia,MYS,"Mar 27, 2020",161.5714285714,11
Malaysia,MYS,"Mar 28, 2020",161.5714285714,12
Malaysia,MYS,"Mar 29, 2020",162.4285714286,13
Malaysia,MYS,"Mar 30, 2020",166.2857142857,14
Malaysia,MYS,"Mar 31, 2020",158.2857142857,15
Malaysia,MYS,"Apr 1, 2020",163.1428571429,16
Malaysia,MYS,"Apr 2, 2020",158.8571428571,17
Malaysia,MYS,"Apr 3, 2020",155,18
Malaysia,MYS,"Apr 4, 2020",167.4285714286,19
Malaysia,MYS,"Apr 5, 2020",166.1428571429,20
Malaysia,MYS,"Apr 6, 2020",170.2857142857,21
Malaysia,MYS,"Apr 7, 2020",166.7142857143,22
Malaysia,MYS,"Apr 8, 2020",171,23
Malaysia,MYS,"Apr 9, 2020",173,24
Malaysia,MYS,"Apr 10, 2020",158.8571428571,25
Malaysia,MYS,"Apr 11, 2020",144.7142857143,26
Malaysia,MYS,"Apr 12, 2020",149.5714285714,27
Malaysia,MYS,"Apr 13, 2020",145.8571428571,28
Malaysia,MYS,"Apr 14, 2020",146.2857142857,29
Malaysia,MYS,"Apr 15, 2020",146.2857142857,30
Malaysia,MYS,"Apr 16, 2020",136.1428571429,31
Malaysia,MYS,"Apr 17, 2020",136.2857142857,32
Malaysia,MYS,"Apr 18, 2020",129.2857142857,33
Malaysia,MYS,"Apr 19, 2020",110.7142857143,34
Malaysia,MYS,"Apr 20, 2020",100.8571428571,35
Malaysia,MYS,"Apr 21, 2020",86.8571428571,36
Malaysia,MYS,"Apr 22, 2020",70.7142857143,37
Malaysia,MYS,"Apr 23, 2020",65.7142857143,38
Malaysia,MYS,"Apr 24, 2020",60.1428571429,39
Maldives,MDV,"Mar 11, 2020",2,
Maldives,MDV,"Mar 12, 2020",2,
Maldives,MDV,"Mar 13, 2020",2,
Maldives,MDV,"Mar 14, 2020",1.8,
Maldives,MDV,"Mar 15, 2020",1.4,
Maldives,MDV,"Mar 16, 2020",1.8,
Maldives,MDV,"Mar 17, 2020",1.5,
Maldives,MDV,"Mar 18, 2020",1.1666666667,
Maldives,MDV,"Mar 19, 2020",0.8333333333,
Maldives,MDV,"Mar 20, 2020",0.7142857143,
Maldives,MDV,"Mar 21, 2020",0.5714285714,
Maldives,MDV,"Mar 22, 2020",0.5714285714,
Maldives,MDV,"Mar 23, 2020",0,
Maldives,MDV,"Mar 24, 2020",0,
Maldives,MDV,"Mar 25, 2020",0,
Maldives,MDV,"Mar 26, 2020",0,
Maldives,MDV,"Mar 27, 2020",0,
Maldives,MDV,"Mar 28, 2020",0.1428571429,
Maldives,MDV,"Mar 29, 2020",0.4285714286,
Maldives,MDV,"Mar 30, 2020",0.5714285714,
Maldives,MDV,"Mar 31, 2020",0.5714285714,
Maldives,MDV,"Apr 1, 2020",0.7142857143,
Maldives,MDV,"Apr 2, 2020",0.8571428571,
Maldives,MDV,"Apr 3, 2020",0.8571428571,
Maldives,MDV,"Apr 4, 2020",0.7142857143,
Maldives,MDV,"Apr 5, 2020",0.4285714286,
Maldives,MDV,"Apr 6, 2020",0.2857142857,
Maldives,MDV,"Apr 7, 2020",0.2857142857,
Maldives,MDV,"Apr 8, 2020",0.1428571429,
Maldives,MDV,"Apr 9, 2020",0,
Maldives,MDV,"Apr 10, 2020",0,
Maldives,MDV,"Apr 11, 2020",0,
Maldives,MDV,"Apr 12, 2020",0,
Maldives,MDV,"Apr 13, 2020",0.1428571429,
Maldives,MDV,"Apr 14, 2020",0.1428571429,
Maldives,MDV,"Apr 15, 2020",0.2857142857,
Maldives,MDV,"Apr 16, 2020",0.2857142857,
Maldives,MDV,"Apr 17, 2020",0.8571428571,
Maldives,MDV,"Apr 18, 2020",1.4285714286,
Maldives,MDV,"Apr 19, 2020",2.2857142857,
Maldives,MDV,"Apr 20, 2020",4.5714285714,
Maldives,MDV,"Apr 21, 2020",7,
Maldives,MDV,"Apr 22, 2020",9.1428571429,
Maldives,MDV,"Apr 23, 2020",9.1428571429,
Maldives,MDV,"Apr 24, 2020",12.1428571429,
Mali,MLI,"Mar 28, 2020",1.3333333333,
Mali,MLI,"Mar 29, 2020",2.25,
Mali,MLI,"Mar 30, 2020",3.6,
Mali,MLI,"Mar 31, 2020",3,
Mali,MLI,"Apr 1, 2020",2.5714285714,
Mali,MLI,"Apr 2, 2020",3.7142857143,
Mali,MLI,"Apr 3, 2020",4.5714285714,
Mali,MLI,"Apr 4, 2020",5,
Mali,MLI,"Apr 5, 2020",4.5714285714,
Mali,MLI,"Apr 6, 2020",3.8571428571,
Mali,MLI,"Apr 7, 2020",4.1428571429,
Mali,MLI,"Apr 8, 2020",5.4285714286,
Mali,MLI,"Apr 9, 2020",4.4285714286,
Mali,MLI,"Apr 10, 2020",3.2857142857,
Mali,MLI,"Apr 11, 2020",6.8571428571,
Mali,MLI,"Apr 12, 2020",9.1428571429,
Mali,MLI,"Apr 13, 2020",10.1428571429,
Mali,MLI,"Apr 14, 2020",10.8571428571,
Mali,MLI,"Apr 15, 2020",12.5714285714,
Mali,MLI,"Apr 16, 2020",12.7142857143,
Mali,MLI,"Apr 17, 2020",16,
Mali,MLI,"Apr 18, 2020",14.7142857143,
Mali,MLI,"Apr 19, 2020",15.8571428571,
Mali,MLI,"Apr 20, 2020",15.4285714286,
Mali,MLI,"Apr 21, 2020",17.5714285714,
Mali,MLI,"Apr 22, 2020",16.2857142857,
Mali,MLI,"Apr 23, 2020",20.7142857143,
